1.000000000000000000e+00,-5.011892826685220292e-01,-7.201143713542454972e-01
1.000000000000000000e+00,-5.001713829378706677e-01,-4.545080295340314658e-01
1.000000000000000000e+00,-4.994970817005713881e-01,-4.503232844432805138e-01
1.000000000000000000e+00,-4.988227804632720530e-01,-4.466210781863113599e-01
1.000000000000000000e+00,-4.981484792259727179e-01,-4.433457416981266275e-01
1.000000000000000000e+00,-4.974741779886734383e-01,-4.404266049994933763e-01
1.000000000000000000e+00,-4.967998767513741032e-01,-4.370048641521349642e-01
1.000000000000000000e+00,-4.961255755140747681e-01,-4.338310320634579109e-01
1.000000000000000000e+00,-4.954512742767754885e-01,-4.296676796150450395e-01
1.000000000000000000e+00,-4.947769730394761534e-01,-4.267386088618088658e-01
1.000000000000000000e+00,-4.941026718021768183e-01,-4.233636859351535553e-01
1.000000000000000000e+00,-4.934283705648775387e-01,-4.198710297079065179e-01
1.000000000000000000e+00,-4.927540693275782036e-01,-4.168827972334456233e-01
1.000000000000000000e+00,-4.920797680902788684e-01,-4.141499978263505355e-01
1.000000000000000000e+00,-4.914054668529795888e-01,-4.114592460266097151e-01
1.000000000000000000e+00,-4.907311656156802537e-01,-4.083068557587589131e-01
1.000000000000000000e+00,-4.900568643783809186e-01,-4.055957932434188784e-01
1.000000000000000000e+00,-4.893825631410816390e-01,-4.024814179468953479e-01
1.000000000000000000e+00,-4.887082619037823039e-01,-3.997616508391556578e-01
1.000000000000000000e+00,-4.880339606664830243e-01,-3.964878388841030499e-01
1.000000000000000000e+00,-4.873596594291836892e-01,-3.933498087347872540e-01
1.000000000000000000e+00,-4.866853581918843541e-01,-3.899498539576719547e-01
1.000000000000000000e+00,-4.860110569545850745e-01,-3.868758050214179955e-01
1.000000000000000000e+00,-4.853367557172857394e-01,-3.839631107047302705e-01
1.000000000000000000e+00,-4.846624544799864043e-01,-3.811307740376528308e-01
1.000000000000000000e+00,-4.839881532426871247e-01,-3.779760232023716138e-01
1.000000000000000000e+00,-4.806166470561905046e-01,-3.723473977000186230e-01
1.000000000000000000e+00,-4.799423458188912250e-01,-3.685795878316641683e-01
1.000000000000000000e+00,-4.792680445815918899e-01,-3.654730319147538875e-01
1.000000000000000000e+00,-4.785937433442925548e-01,-3.630507946602223868e-01
1.000000000000000000e+00,-4.779194421069932752e-01,-3.607647818178209009e-01
1.000000000000000000e+00,-4.772451408696939401e-01,-3.578837584474912070e-01
1.000000000000000000e+00,-4.765708396323946050e-01,-3.542369768384335260e-01
1.000000000000000000e+00,-4.758965383950953254e-01,-3.509996553215760096e-01
1.000000000000000000e+00,-4.752222371577959903e-01,-3.481128785599195696e-01
1.000000000000000000e+00,-4.745479359204966552e-01,-3.466997838818892119e-01
1.000000000000000000e+00,-4.738736346831973756e-01,-3.452387401779286047e-01
1.000000000000000000e+00,-4.731993334458980405e-01,-3.441780093673753038e-01
1.000000000000000000e+00,-4.725250322085987054e-01,-3.429742675133296004e-01
1.000000000000000000e+00,-4.718507309712994258e-01,-3.417650668471010622e-01
1.000000000000000000e+00,-4.711764297340000907e-01,-3.399672488564016715e-01
1.000000000000000000e+00,-4.705021284967007555e-01,-3.388338814188751602e-01
1.000000000000000000e+00,-4.698278272594014759e-01,-3.371888609908068046e-01
1.000000000000000000e+00,-4.691535260221021408e-01,-3.356504595250120460e-01
1.000000000000000000e+00,-4.684792247848028057e-01,-3.347993766093722567e-01
1.000000000000000000e+00,-4.678049235475035261e-01,-3.340196025015261805e-01
1.000000000000000000e+00,-4.671306223102041910e-01,-3.330002799779813727e-01
1.000000000000000000e+00,-4.664563210729048559e-01,-3.321588852245039303e-01
1.000000000000000000e+00,-4.657820198356055763e-01,-3.314956149550463138e-01
1.000000000000000000e+00,-4.651077185983062412e-01,-3.305852719612055179e-01
1.000000000000000000e+00,-4.644334173610069061e-01,-3.298508404194185895e-01
1.000000000000000000e+00,-4.637591161237076265e-01,-3.289316944762019634e-01
1.000000000000000000e+00,-4.630848148864082914e-01,-3.282393597202573621e-01
1.000000000000000000e+00,-4.624105136491089563e-01,-3.271933332776560399e-01
1.000000000000000000e+00,-4.617362124118096767e-01,-3.263002027546620387e-01
1.000000000000000000e+00,-4.610619111745103416e-01,-3.256237034718965084e-01
1.000000000000000000e+00,-4.603876099372110065e-01,-3.248108814200246219e-01
1.000000000000000000e+00,-4.597133086999117269e-01,-3.240637618282992127e-01
1.000000000000000000e+00,-4.590390074626123917e-01,-3.233455100091082723e-01
1.000000000000000000e+00,-4.583647062253131121e-01,-3.224859192150213438e-01
1.000000000000000000e+00,-4.576904049880137770e-01,-3.217602414441221859e-01
1.000000000000000000e+00,-4.570161037507144419e-01,-3.208536360153795841e-01
1.000000000000000000e+00,-4.563418025134151623e-01,-3.196798930390953863e-01
1.000000000000000000e+00,-4.556675012761158272e-01,-3.189673951030160270e-01
1.000000000000000000e+00,-4.549932000388164921e-01,-3.182668967180412589e-01
1.000000000000000000e+00,-4.543188988015172125e-01,-3.174690741050501530e-01
1.000000000000000000e+00,-4.536445975642178774e-01,-3.162449723569171200e-01
1.000000000000000000e+00,-4.529702963269185423e-01,-3.153735295471900568e-01
1.000000000000000000e+00,-4.522959950896192627e-01,-3.144492690412075131e-01
1.000000000000000000e+00,-4.516216938523199276e-01,-3.132458222580906115e-01
1.000000000000000000e+00,-4.509473926150205925e-01,-3.122235490252577850e-01
1.000000000000000000e+00,-4.502730913777213129e-01,-3.113905146147630254e-01
1.000000000000000000e+00,-4.495987901404219778e-01,-3.104910892452879545e-01
1.000000000000000000e+00,-4.489244889031226426e-01,-3.091613029261558454e-01
1.000000000000000000e+00,-4.482501876658233630e-01,-3.083723324410287958e-01
1.000000000000000000e+00,-4.475758864285240279e-01,-3.077131931645743501e-01
1.000000000000000000e+00,-4.469015851912246928e-01,-3.068572907570975006e-01
1.000000000000000000e+00,-4.462272839539254132e-01,-3.055720109697263043e-01
1.000000000000000000e+00,-4.455529827166260781e-01,-3.046723888862986618e-01
1.000000000000000000e+00,-4.448786814793267430e-01,-3.036985564642774582e-01
1.000000000000000000e+00,-4.442043802420274634e-01,-3.029132743657604321e-01
1.000000000000000000e+00,-4.435300790047281283e-01,-3.020683879396254823e-01
1.000000000000000000e+00,-4.428557777674287932e-01,-3.010283120940883128e-01
1.000000000000000000e+00,-4.421814765301295136e-01,-3.000647087975988891e-01
1.000000000000000000e+00,-4.415071752928301785e-01,-2.992918688565796570e-01
1.000000000000000000e+00,-4.408328740555308434e-01,-2.983588545797092872e-01
1.000000000000000000e+00,-4.401585728182315638e-01,-2.974846085961586062e-01
1.000000000000000000e+00,-4.394842715809322287e-01,-2.966390828496778820e-01
1.000000000000000000e+00,-4.388099703436328936e-01,-2.959027825253419119e-01
1.000000000000000000e+00,-4.381356691063336140e-01,-2.947910536225941125e-01
1.000000000000000000e+00,-4.374613678690342788e-01,-2.936879801337578533e-01
1.000000000000000000e+00,-4.367870666317349437e-01,-2.929492208850151824e-01
1.000000000000000000e+00,-4.361127653944356641e-01,-2.920525003323874436e-01
1.000000000000000000e+00,-4.354384641571363290e-01,-2.914026557901902570e-01
1.000000000000000000e+00,-4.347641629198369939e-01,-2.908369064627014944e-01
1.000000000000000000e+00,-4.340898616825377143e-01,-2.901946354076769263e-01
1.000000000000000000e+00,-4.334155604452383792e-01,-2.893830919964965331e-01
1.000000000000000000e+00,-4.327412592079390441e-01,-2.889062081970651952e-01
1.000000000000000000e+00,-4.320669579706397645e-01,-2.882871985669277493e-01
1.000000000000000000e+00,-4.313926567333404294e-01,-2.873330867186481563e-01
1.000000000000000000e+00,-4.307183554960410943e-01,-2.865996387466238637e-01
1.000000000000000000e+00,-4.300440542587418147e-01,-2.857292778636357222e-01
1.000000000000000000e+00,-4.293697530214424796e-01,-2.848366883040112096e-01
1.000000000000000000e+00,-4.286954517841432000e-01,-2.836484376737275492e-01
1.000000000000000000e+00,-4.280211505468438649e-01,-2.830853931630861742e-01
1.000000000000000000e+00,-4.273468493095445297e-01,-2.823633054218207539e-01
1.000000000000000000e+00,-4.266725480722452502e-01,-2.818995522787210994e-01
1.000000000000000000e+00,-4.259982468349459150e-01,-2.815299267619090773e-01
1.000000000000000000e+00,-4.253239455976465799e-01,-2.812693791317773528e-01
1.000000000000000000e+00,-4.246496443603473003e-01,-2.807923969753697291e-01
1.000000000000000000e+00,-4.239753431230479652e-01,-2.804501146979599957e-01
1.000000000000000000e+00,-4.233010418857486301e-01,-2.800972590456015654e-01
1.000000000000000000e+00,-4.226267406484493505e-01,-2.794433818673774383e-01
1.000000000000000000e+00,-4.219524394111500154e-01,-2.789818417562437425e-01
1.000000000000000000e+00,-4.212781381738506803e-01,-2.782730813852625218e-01
1.000000000000000000e+00,-4.206038369365514007e-01,-2.775877791531210503e-01
1.000000000000000000e+00,-4.199295356992520656e-01,-2.766681906035112215e-01
1.000000000000000000e+00,-4.192552344619527305e-01,-2.751425263661430587e-01
1.000000000000000000e+00,-4.185809332246534509e-01,-2.735274064588599230e-01
1.000000000000000000e+00,-4.179066319873541158e-01,-2.731494697775533331e-01
